Perfil,Estado,Edad,Genero,ScoreCrediticio,PorcentajeFinanciacion,Plazo,IngresoEstimado,Gastos,CapacidadDePago,ValorCuotaMensual,M3_30AC
1,1,56,1,784,1.0,72,6724046.0,3662326.46,1.504497218,2035045,0
1,1,42,1,792,1.0,84,0.0,2779800.4,-1.425018352,1950712,0
1,0,59,1,883,1.0,84,5003183.0,1746513.22,2.279522729,1428663,0
0,1,62,1,771,1.0,72,6477523.0,1141995.22,2.23155045,2390951,0
0,1,50,0,873,0.7468,72,19972189.0,7209965.95,4.189260898,3046414,0
1,0,26,1,738,1.0,72,1387559.0,1071511.22,0.2218273,1424747,0
0,1,40,0,762,1.0,60,1891958.0,782002.79,0.60400565,1837657,0
1,1,28,0,765,0.7734,60,2847284.0,1261931.24,1.162920665,1363251,0
0,1,53,1,804,1.021,60,4234318.0,1289893.48,1.598102809,1842450,0
0,1,38,1,774,0.6899,60,17795781.0,1448285.84,6.640313308,2461856,0
1,1,71,1,824,0.3749,60,8912325.0,3581846.33,7.764728965,686499,0
1,1,62,0,798,0.1366,24,1777421.0,565790.61,2.643559137,458333,0
0,0,46,1,630,0.6098,60,2172051.0,1554724.44,0.680269892,907473,0
1,1,41,0,686,0.8513,60,2159584.0,1363918.3,0.371875911,2139600,0
1,1,49,0,767,0.5124,84,4805539.0,2378051.27,2.559442339,948444,0
1,1,43,0,817,0.9364,72,4706660.0,1505532.72,1.511569959,2117750,0
1,1,25,0,694,1.0,60,1531218.0,1074853.32,0.229392823,1989446,0
1,1,42,1,847,1.0,72,5982829.0,2855489.91,1.387822695,2253414,0
0,1,72,1,788,0.8251,84,2243050.0,1095404.93,0.914127535,1255454,0
1,1,30,0,707,1.0,60,1740122.0,1246741.55,0.273069111,1806797,0
1,1,41,0,727,0.3648,48,4338600.0,4776026.23,-0.379641064,1152210,0
1,1,25,1,748,0.85,72,1514720.0,1259435.89,0.105948294,2409516,0
0,0,65,0,799,0.9091,48,2933109.0,1881132.77,0.765620414,1374018,0
0,0,41,0,915,1.0,60,4994460.0,3358288.81,1.091288606,1499302,0
1,1,37,0,814,0.8239,60,2635528.0,994749.13,1.245957398,1316882,0
0,1,56,0,805,0.6689,84,0.0,673660.3,-0.273004331,2467581,0
1,1,45,0,717,0.8883,60,1160000.0,551007.53,0.389567191,1563254,0
1,0,42,0,615,1.0,84,1160000.0,992877.3,0.118013588,1416131,0
1,1,41,1,714,0.5568,84,13716266.0,4787273.31,3.440590403,2595192,0
0,1,60,0,852,1.0,72,1876200.0,1765453.79,0.061191532,1809829,0
1,1,39,0,597,1.0,84,1160000.0,1461361.82,-0.133549335,2256558,0
0,1,34,1,638,0.313,36,1475298.0,807651.44,0.771603103,865272,0
0,1,26,1,659,0.5914,36,5128400.0,1814414.23,1.553137675,2133736,0
0,0,28,1,696,0.6829,60,1160000.0,543362.48,0.76738778,803554,0
0,1,58,1,828,0.8723,60,4580576.0,3052435.95,0.804784474,1898819,0
1,1,33,1,733,0.8405,72,3957007.0,2345783.8,1.085123011,1484830,0
0,1,39,0,707,0.8314,60,4271800.0,3350909.58,0.534600128,1722578,0
1,1,43,0,897,0.8394,84,8290477.0,4278646.97,3.016447576,1329985,0
0,1,64,1,640,0.5813,60,2173155.0,756730.01,1.053502768,1344491,0
1,1,39,1,734,1.0111,72,4761624.0,3216517.93,0.538639878,2868533,0
1,1,57,1,740,0.9198,72,4936224.0,1795606.83,1.917995057,1637448,0
1,0,38,0,658,1.0,72,3815446.0,3731399.2,0.078058177,1076720,0
1,1,46,1,779,0.6173,72,4599600.0,4219462.88,0.098153399,3872888,0
1,1,52,1,758,1.0341,84,1536093.0,925614.81,0.251238206,2429878,0
1,1,46,0,801,0.3421,72,3344988.0,2353855.35,0.738732226,1341667,0
0,0,53,1,908,0.1948,48,6931582.0,730158.19,13.32338708,465454,0
1,1,39,1,768,0.81,60,0.0,1345089.01,-0.670875702,2004975,0
0,1,30,1,779,0.5495,60,3961988.0,817553.48,3.125385297,1006095,0
1,1,58,1,909,0.7442,60,8355866.0,1323775.18,4.001333089,1757437,0
1,1,34,0,782,1.0173,72,1422701.0,1191222.73,0.128726621,1798216,0
0,1,62,0,803,0.5528,60,10515700.0,5362247.49,4.13497507,1246308,0
0,1,40,0,752,0.8418,60,0.0,4583607.2,-0.946572747,4842319,0
1,1,58,0,873,1.0,84,6795692.0,2172045.81,2.839294439,1628449,0
0,1,63,0,884,1.0,72,5326648.0,2601991.33,1.17828545,2312391,0
0,1,34,1,732,0.8232,60,2113971.0,903937.14,0.752470715,1608081,0
0,0,56,0,779,0.6289,60,3377598.0,2027138.77,1.830590049,737718,0
0,1,28,1,768,1.0,60,5208800.0,2642979.05,1.195255237,2146672,0
1,0,32,1,765,0.7115,60,2037469.0,1155112.8,0.849399499,1038800,0
0,1,61,1,868,0.4123,24,15972969.0,7806394.48,4.423151135,1846325,0
1,1,42,1,691,0.4396,72,0.0,4489946.76,-3.715222548,1208527,0
0,1,56,1,626,0.6451,84,3104461.0,956063.23,1.277637789,1681539,0
0,1,55,1,660,0.6757,72,2770106.0,1758506.36,0.771456731,1311285,0
1,1,40,0,795,1.0339,84,10169101.0,6839881.89,1.487966371,2237429,0
0,1,28,0,797,1.0,72,2511330.0,1878521.13,0.137621237,4598192,0
1,1,33,1,639,0.9927,60,5121486.0,3224900.82,0.976595298,1942038,0
1,1,55,0,800,1.0,72,3422221.0,1495607.93,0.834537051,2308601,0
0,1,32,1,764,0.8261,72,1256016.0,1737963.2,-0.254003872,1897401,0
0,1,40,1,761,1.0,60,11390802.0,6022716.37,1.238749066,4333473,0
1,1,30,1,676,1.0372,84,2474972.0,2232554.47,0.091951743,2636356,0
1,1,26,0,843,0.9643,60,3642917.0,1455901.97,1.270983154,1720727,0
1,0,65,0,843,0.3691,36,15535840.0,1406505.22,13.74967865,1027612,0
1,0,74,1,787,1.0,48,4370756.0,2805097.45,1.318215079,1187711,0
1,0,54,1,857,1.0,84,8822527.0,1264212.15,3.891018367,1942503,0
1,0,32,1,562,1.0,84,0.0,768509.98,-0.596687307,1287961,0
0,1,33,0,786,1.0134,60,1160000.0,2035941.2,-0.484045968,1809624,0
1,0,39,1,670,0.95,72,3777768.0,2373425.98,0.778485129,1803942,1
1,0,44,1,686,0.7725,72,2271552.0,1467797.57,0.783589537,1025734,0
1,1,64,0,801,0.9174,72,15421698.0,4132493.21,4.082403381,2765333,0
1,1,25,1,876,0.9806,84,2188857.0,1250619.08,0.603529896,1554584,0
0,1,46,1,866,0.6933,60,3386015.0,1265927.17,1.772180452,1196316,0
0,1,58,0,797,0.7808,60,3979476.0,1429826.18,1.919727662,1328131,0
1,1,42,1,834,1.0,84,0.0,2782821.83,-1.816134961,1532277,0
1,0,36,1,773,0.8748,60,3508704.0,1242106.98,1.773880441,1277762,0
0,1,43,1,795,1.0,72,1644929.0,1466480.77,0.085253762,2093142,0
1,1,47,0,834,1.0,84,6458708.0,4071348.19,1.101381899,2167604,0
0,1,46,1,885,1.0,72,2502468.0,989986.84,0.656471374,2303956,1
0,1,35,1,876,0.8993,60,34800000.0,4473901.8,15.79404488,1920097,0
1,1,29,0,771,0.5327,60,6409486.0,1971538.07,2.828840958,1568822,0
0,1,33,1,736,0.6487,60,1303680.0,1135848.23,0.086075917,1949811,0
0,0,28,0,841,0.8738,84,2423788.0,963338.99,1.24176437,1176108,0
1,1,47,0,846,1.0241,72,3798417.0,2028941.28,0.766448425,2308669,0
1,1,68,1,888,0.5325,60,17013473.0,2818762.24,8.594099442,1651681,0
1,1,33,1,666,1.0165,84,2432000.0,1674677.18,0.395090663,1916833,1
1,1,38,1,727,0.9112,60,3093548.0,1928840.58,0.662044692,1759258,0
0,1,65,1,756,0.506,60,3224040.0,1377299.17,1.778866404,1038156,0
1,1,55,1,729,0.3917,36,5476212.0,1785452.67,3.052300481,1209173,0
0,1,37,0,808,0.4819,72,20468266.0,8343136.52,8.510959177,1424649,0
0,1,49,0,828,1.0,84,2396742.0,1247064.17,0.449343025,2558575,0
0,1,42,0,806,1.0,60,1238481.0,990349.08,0.135488745,1831384,0
0,0,57,0,638,0.4444,60,1406738.0,740876.72,0.997951645,667228,0
1,1,47,1,766,0.7563,72,5330683.0,3066554.06,1.128158784,2006924,0
0,1,38,0,802,0.835,72,1829984.0,1334236.8,0.36805987,1346920,0
1,1,24,0,831,0.6451,72,4550200.0,1078919.95,1.951962348,1778354,0
1,1,32,0,869,1.0,72,13442323.0,2988801.22,5.861920492,1783293,0
0,1,56,1,785,1.0,84,1211956.0,587329.15,0.367618937,1699115,0
1,1,27,0,746,0.686,60,1483429.0,2163735.78,-0.561345814,1211921,0
0,1,50,1,787,0.1571,24,2012689.0,779984.41,1.577488326,781435,0
1,1,46,0,820,0.8351,60,3042969.0,1315087.57,1.100787187,1569678,0
1,1,41,1,690,0.9023,72,2851879.0,1693205.03,0.643298195,1801146,0
0,1,52,1,861,0.4996,48,21005283.0,6065752.3,13.49671804,1106901,0
0,1,50,1,723,0.5618,60,3869802.0,1354249.55,0.929848437,2705336,0
1,1,49,0,786,1.017,72,1767186.0,1687460.09,0.030839311,2585204,0
0,1,33,1,788,1.0,72,3403526.0,1946630.21,0.87821785,1658923,0
0,1,36,1,704,0.8165,60,6441972.0,3307584.19,2.074139534,1511175,0
0,1,30,0,678,0.3836,48,1160000.0,793861.16,0.492310684,743715,0
1,1,70,0,794,0.9377,72,2826742.0,1587644.28,0.504316355,2456985,0
0,0,39,0,824,1.0,84,2122832.0,3993113.49,-0.384162775,4868461,0
1,1,48,1,659,1.0406,60,0.0,2872558.15,-1.349121762,2129206,0
0,0,49,1,945,0.403,84,4242000.0,3797789.68,0.199407054,2227656,0
1,1,67,0,815,0.5186,72,2952043.0,1840604.83,0.846613297,1312805,0
0,1,45,1,865,0.8113,84,7766328.0,1132651.61,2.0841395,3182933,0
1,1,60,1,819,0.787,72,0.0,6088055.5,-2.96228786,2055187,0
1,0,32,1,814,0.8667,84,3835030.0,2486087.18,0.820727515,1643594,0
1,1,62,0,948,0.2424,36,7179202.0,2008511.82,6.862220727,753501,0
0,1,34,0,892,1.0,60,1820384.0,1256581.12,0.302912024,1861276,0
1,1,31,1,721,1.0,72,2817960.0,1845656.08,0.589069821,1650575,0
1,1,38,1,831,0.1713,24,9915936.0,2269692.58,8.321074218,918901,0
0,1,55,0,810,1.0,60,4211182.0,3433671.2,0.243303855,3195637,0
1,0,27,1,749,1.0,72,1496634.0,664228.61,0.704422405,1181685,0
1,1,35,1,599,1.0,60,1233796.0,999363.98,0.127397144,1840167,0
0,1,46,1,689,0.1963,12,1720818.0,2074144.75,-0.237409769,1488257,0
1,1,48,1,869,0.4338,60,7103603.0,3215483.41,3.830708758,1014987,0
1,1,25,1,731,0.7739,84,2105356.0,1028200.92,0.883589004,1219068,0
0,1,36,1,739,1.0104,84,9287366.0,7046976.9,0.627972112,3567657,0
1,1,72,1,867,0.1046,12,4060989.0,1417887.05,2.819353856,937485,0
0,1,29,1,802,0.1259,60,1317360.0,1643723.3,-1.050412939,310700,0
0,0,56,1,657,1.0,48,1924400.0,535814.39,1.453596249,955276,0
1,0,30,0,660,0.9627,84,3003728.0,1968229.36,0.79117991,1308803,0
1,1,35,0,715,0.848,84,1324260.0,777953.12,0.342407389,1595488,0
0,1,38,1,612,0.8847,60,5095600.0,1627926.99,1.552715363,2233296,0
1,1,21,0,605,0.7538,84,1716574.0,1118775.78,0.489882094,1220290,0
1,1,26,1,712,1.0,60,2367180.0,1386959.38,0.563482168,1739577,0
0,1,37,0,789,1.0,60,2498800.0,1153795.96,0.558165455,2409687,0
1,1,73,1,883,0.3145,36,15595149.0,3930571.23,6.559534653,1778263,0
1,1,64,1,886,0.5679,72,4884399.0,1869124.24,1.797305515,1677664,0
1,1,27,0,788,1.0073,84,1465834.0,1312431.94,0.106509977,1440260,0
0,0,53,0,937,0.753,72,4841611.0,1119664.41,4.688511332,793844,0
0,1,63,0,916,0.2938,48,10198304.0,3680478.29,9.448835622,689802,0
1,1,53,1,668,1.0,84,1858237.0,678450.81,0.664331058,1775901,0
1,0,52,0,732,0.6174,48,2308574.0,1316048.21,0.980207522,1012567,0
0,0,53,1,797,0.7955,60,1363897.0,947046.34,0.418041661,997151,0
1,1,27,1,817,0.4671,60,3674243.0,3422446.05,0.174759841,1440817,0
0,1,39,0,802,0.5283,60,7015800.0,830579.77,2.668570661,2317803,0
0,1,56,1,789,0.637,84,17719417.0,5952866.35,4.872826525,2414728,0
1,0,25,1,634,0.7166,60,1464625.0,746289.71,1.176129638,610762,0
0,0,47,1,726,1.0,48,1906943.0,996550.98,0.664444534,1370155,1
1,0,50,0,834,0.7391,48,8016941.0,922201.72,6.505980568,1090495,0
1,1,44,1,840,0.8473,60,4660499.0,1381043.09,2.064350377,1588614,0
0,1,41,0,756,0.8718,60,2650762.0,1761589.17,0.456812077,1946474,0
1,0,28,0,839,1.0,72,3310772.0,1562614.75,0.83836712,2085193,0
0,1,62,0,879,0.565,60,4121269.0,2097585.84,1.176172934,1720566,0
0,1,45,1,774,0.3847,24,16444000.0,5385420.77,2.404160739,4599767,0
1,1,29,0,658,0.3214,48,1696464.0,2239901.55,-0.656813394,827385,0
0,0,29,0,760,1.0,84,1160000.0,817201.06,0.313819584,1092344,0
1,1,51,1,690,1.0,72,1233134.0,1395216.5,-0.087448751,1853457,0
0,1,39,1,637,0.4871,84,1743411.0,1593232.65,0.198574277,756283,0
0,0,64,1,866,0.6346,60,9192051.0,2319227.91,4.74498294,1448440,0
0,1,45,0,813,0.7906,72,4603600.0,2137259.48,1.234142147,1998425,0
1,0,27,1,778,0.6391,72,1540788.0,664979.64,0.916497168,955604,0
1,1,53,1,688,0.7503,60,1385482.0,491805.18,0.523180366,1708162,0
1,1,34,0,699,1.0278,60,2817718.0,1767878.45,0.541104759,1940178,0
1,1,30,1,784,0.4342,36,3280261.0,2485726.14,0.678011759,1171860,0
1,1,25,1,786,0.8572,60,1160000.0,1298123.23,-0.055024331,2510221,0
1,1,44,1,866,1.0173,60,7464242.0,3677350.57,0.873254837,4336525,0
1,1,43,0,694,0.5457,60,1256057.0,597946.29,0.392588315,1676338,0
1,1,39,0,775,1.0,60,2639357.0,2172186.52,0.246510136,1895137,0
1,1,33,0,678,1.0,60,2752166.0,1459040.83,0.706892309,1829310,0
1,1,31,1,632,1.0,72,2657169.0,1434089.54,0.689091461,1774916,0
1,1,25,1,785,1.0,72,1410121.0,3467278.15,-0.420730069,4889494,0
0,0,59,1,773,1.0,72,2518620.0,1183393.71,1.020299596,1308661,0
0,1,29,0,709,0.9164,60,1663735.0,1099255.82,0.340660888,1657012,0
1,0,28,1,701,1.0,60,1223023.0,957796.3,0.145724632,1820054,1
1,0,25,1,792,0.4954,60,1395579.0,1025687.28,0.496434317,745097,0
0,1,52,1,810,0.561,60,8402147.0,5704154.18,2.125367742,1269424,0
0,0,36,1,741,0.639,48,7228400.0,2376618.22,1.518935351,3194199,0
1,1,44,1,807,0.6531,60,3958717.0,790118.53,2.282067668,1388477,0
1,1,56,0,761,0.5495,36,2604097.0,3253697.67,-0.497623475,1305406,0
0,0,40,0,642,0.6623,60,14761970.0,2806255.05,8.311826734,1438398,0
1,1,59,1,804,0.76,60,4379113.0,752358.02,2.690133789,1348169,0
1,1,40,1,707,0.1038,36,34800000.0,7506161.08,72.32704216,377367,0
1,1,70,1,854,0.5602,60,0.0,3492853.31,-2.437505886,1432962,0
0,1,53,0,886,1.0,72,5231075.0,1531260.69,0.674727385,5483421,0
1,1,34,1,773,0.6274,72,7082241.0,2742997.3,4.15590193,1044116,0
1,1,48,1,753,1.0094,72,1274703.0,570884.07,0.218255618,3224746,0
1,1,27,0,763,1.0,72,4312283.0,3070270.51,0.666228861,1864243,0
1,1,35,0,781,0.7394,60,1260000.0,680402.47,0.183682466,3155432,1
1,1,42,1,672,0.4544,60,2750218.0,2033501.2,0.791674086,905318,0
0,1,43,0,742,0.8,72,21851907.0,9417826.07,2.758941635,4506830,0
1,1,71,1,888,0.1011,12,2811572.0,936855.16,1.775074792,1056134,0
0,1,33,0,706,0.6919,60,15328027.0,5850283.2,3.110816666,3046706,0
1,1,63,0,775,0.396,60,0.0,5767939.56,-4.585492393,1257867,0
1,1,39,1,822,0.7292,84,30711730.0,14102861.29,8.459845955,1963259,0
1,1,75,0,769,0.7605,84,8561074.0,3288260.25,3.314340261,1590909,0
1,1,38,0,711,0.3981,36,1210494.0,717227.9,0.509861058,967452,0
0,1,37,0,874,0.6753,72,4345888.0,3154435.95,0.440428998,2705208,0
1,1,47,0,843,0.6364,60,4897986.0,3197794.43,1.17062286,1452382,0
1,1,28,0,792,1.0,84,1473956.0,1000404.25,0.29030633,1631214,0
0,0,31,0,816,0.5667,72,5911411.0,1116326.02,5.766615532,831525,0
1,1,31,1,729,0.9,60,4506717.0,2842454.66,0.935922126,1778206,0
1,1,71,0,655,1.0,60,0.0,464982.78,-0.257868772,1803176,0
0,1,56,1,815,1.0,72,1245856.0,1241206.65,0.002002875,2321338,0
0,1,49,0,989,1.0,60,1423405.0,752285.23,0.301384942,2226786,0
1,1,32,1,813,0.5804,60,0.0,4743892.8,-3.579356365,1325348,0
1,1,28,0,800,1.0,72,1741712.0,1220528.64,0.259873131,2005530,0
1,0,44,0,823,0.7248,60,8553005.0,3005606.35,4.977781193,1114432,0
1,1,39,0,841,0.883,60,1595201.0,1601847.84,-0.002524328,2633113,0
0,1,56,1,794,0.6797,84,19361049.0,9574016.21,3.278482045,2985233,0
1,1,23,0,645,0.8666,72,1171363.0,728270.34,0.294560519,1504250,0
1,0,27,0,836,0.8904,48,3470083.0,1412480.36,1.906852594,1079057,0
1,0,34,1,713,1.0,72,4964400.0,3847040.03,0.653299662,1710333,0
1,1,45,0,650,0.7347,72,2407086.0,2624257.64,-0.105798351,2052694,0
1,0,49,1,725,0.9873,72,2569828.0,1146389.99,1.173696518,1212782,0
0,1,25,1,737,1.0,84,2618784.0,1209039.99,0.958219488,1471212,0
1,1,21,0,784,1.016,72,2579601.0,1687243.84,0.36576257,2439717,0
1,0,68,0,803,1.0,72,6036797.0,2944459.82,2.243037824,1378638,0
1,0,32,0,682,0.6639,60,2282662.0,1329305.9,0.83897451,1136335,0
0,1,56,1,789,0.6629,60,3810358.0,3149948.81,0.200833548,3288341,0
1,0,57,0,887,0.8095,84,18049060.0,5086674.79,10.72734324,1208350,0
1,0,21,0,807,0.9036,60,2081492.0,881774.8,1.068668517,1122628,0
1,1,61,1,857,1.0185,72,9621840.0,2818706.01,2.711063251,2509397,0
0,1,39,1,764,0.6894,84,1566352.0,826550.98,0.270121829,2738768,0
0,1,40,1,789,1.0203,60,7848211.0,1264346.2,3.296035965,1997510,0
1,1,42,0,771,1.0,72,3876335.0,2011605.05,1.037268618,1797731,0
1,1,32,1,796,1.0,72,1593965.0,1585159.58,0.003898058,2258925,0
1,1,59,0,824,0.3697,48,4333959.0,751745.38,3.904779658,917392,0
1,0,23,0,785,0.8,72,1271329.0,895107.02,0.368917053,1019801,0
0,1,29,0,779,1.0198,24,2950566.0,853435.95,0.436535131,4804035,0
1,1,69,0,863,1.0204,60,8113508.0,4373331.0,1.357409271,2755379,0
0,0,58,1,757,1.0,84,3128066.0,1813064.94,1.032768225,1273278,0
1,1,37,1,807,0.4,60,4543116.0,3378931.45,0.852301765,1365930,0
1,1,63,0,893,0.9258,72,1509591.0,708279.94,0.478463504,1674759,0
0,1,44,0,649,0.2986,60,1410729.0,802238.99,0.75094318,810301,0
0,1,48,1,632,0.6405,72,2630324.0,1168923.3,1.391122578,1050519,0
1,1,30,1,764,1.0,72,2033740.0,1558004.87,0.298962118,1591289,1
0,0,42,1,696,0.1515,48,1160000.0,1301281.21,-0.458157818,308368,0
0,1,66,1,738,1.0,60,2168923.0,966391.95,0.637881181,1885196,0
1,1,30,0,890,1.0,60,1840780.0,2092658.05,-0.141293297,1782661,0
1,1,43,0,800,1.0,72,2534767.0,2068583.85,0.206252002,2260260,0
0,0,45,0,632,0.4154,60,1603043.0,1147648.28,0.968811565,470055,0
0,1,49,1,771,0.5305,36,3404245.0,713993.3,1.119293314,2403527,0
1,1,65,1,884,0.8,60,11750942.0,1474345.07,2.576489006,3988605,0
0,1,62,1,769,0.4819,60,0.0,3316948.78,-2.572129519,1289573,0
0,0,58,1,748,0.6466,84,5545000.0,852861.74,4.368254063,1074145,0
1,1,42,0,811,1.0076,60,4304520.0,1657005.7,1.542813529,1716030,0
0,0,43,0,740,0.562,72,7497200.0,2355396.1,2.508611863,2049661,0
1,1,56,1,860,0.3041,48,28162528.0,15734847.56,12.14403228,1023357,0
1,1,63,1,592,0.4296,60,0.0,685837.05,-0.534972629,1282004,0
1,0,36,1,747,0.8958,72,0.0,4507797.35,-1.811614688,2488276,0
0,1,54,0,823,1.0,72,2194065.0,969246.4,0.736177262,1663755,0
1,1,32,1,773,1.0,72,1727227.0,1295594.61,0.260026091,1659958,0
0,0,25,0,794,1.0,60,2019346.0,1215480.65,0.590552479,1361209,0
1,1,45,0,919,1.0,60,6147896.0,1780317.57,2.310297649,1890483,0
1,1,46,1,878,0.5152,60,1710347.0,646911.03,0.902255282,1178642,0
1,0,36,1,625,0.5587,84,1459441.0,1510299.47,-0.041476015,1226214,0
1,1,34,1,777,1.0,84,18039797.0,2800932.23,9.260949592,1645497,0
1,1,30,0,772,1.0,84,1235943.0,1122096.59,0.075927117,1499417,0
0,1,61,0,823,0.6119,48,10011434.0,2659505.95,5.189122534,1416796,0
0,1,48,0,762,0.7481,72,3480000.0,575235.21,0.736915903,3941786,0
1,1,36,1,777,0.898,60,7928170.0,3817695.3,1.88268115,2183309,0
1,1,72,0,820,1.0342,72,0.0,10076271.77,-5.153697238,1955154,0
0,1,58,1,830,0.1,24,4911388.0,2751118.34,4.713740716,458292,0
0,1,46,1,729,0.6214,60,1234919.0,2602486.31,-1.146898336,1192405,0
1,1,40,0,761,1.0,72,3394884.0,2175378.23,0.521180589,2339891,0
0,1,47,1,876,1.0,24,4596847.0,2190476.69,0.698082804,3447113,0
1,1,41,1,626,0.9393,72,9801383.0,5551135.24,1.427932823,2976504,0
0,1,40,1,794,0.37,60,1834800.0,1171760.69,0.558937248,1186250,0
1,0,35,0,712,0.9324,72,1728813.0,1377439.25,0.284633003,1234480,0
0,1,29,1,821,0.7895,72,5131335.0,1173195.92,1.013563575,3905171,0
0,0,46,0,884,1.0,84,1207006.0,612040.93,0.45178871,1316910,0
1,1,28,1,806,0.3955,72,7630517.0,1203201.97,5.184894948,1239623,0
1,0,33,0,762,1.0,60,1422898.0,661169.23,0.717940164,1060992,0
1,0,22,0,753,1.0,84,1371399.0,943581.73,0.319383886,1339508,0
1,1,32,1,632,1.0,72,0.0,801397.83,-0.428858171,1868678,0
0,0,42,0,649,0.8,48,3001950.0,1845845.19,0.865815815,1335278,0
1,1,29,1,746,1.0,84,3967560.0,2334484.13,0.977964115,1669873,0
1,0,46,0,715,1.0,84,1912752.0,2769910.77,-0.788097763,1087630,0
0,1,58,0,851,0.2833,48,11425434.0,1701678.63,9.936881607,978552,0
0,0,62,1,718,0.8,72,1460609.0,1069050.98,0.271607281,1441633,0
1,1,28,1,780,0.4064,72,2738587.0,1784337.21,1.278012541,746667,0
1,1,65,1,797,0.4157,48,4165720.0,816130.97,1.465019155,2286379,0
1,1,68,0,809,0.9279,84,1667600.0,1266964.89,0.234962134,1705105,0
1,1,74,1,726,0.3647,60,1160000.0,668571.34,0.306327316,1604260,0
0,0,29,0,657,0.375,48,1160000.0,1197911.05,-0.051225466,740082,0
1,1,59,0,679,0.697,48,1458760.0,820489.54,0.349667688,1825363,0
0,1,49,0,837,0.4788,48,2614603.0,2003496.8,0.470547534,1298713,0
1,1,40,1,792,1.0,60,1620379.0,851709.98,0.425015507,1808567,0
0,0,47,1,762,1.0,84,3308542.0,2058897.17,0.987285544,1265738,0
0,1,57,0,843,1.0,60,2312236.0,794854.03,0.886887982,1710906,0
1,1,40,1,811,0.4924,72,7885400.0,2272138.58,3.382946009,1659282,0
1,1,70,1,857,0.3239,60,5024084.0,2724009.82,2.906589253,791331,0
1,1,46,0,711,1.0,60,4086412.0,2703225.81,0.536886968,2576308,0
1,1,69,0,683,0.1938,84,0.0,1874220.24,-4.694399543,399246,0
1,1,62,0,820,0.9015,60,6393401.0,2756906.47,1.425695542,2550681,0
1,1,29,1,894,1.0,60,7990586.0,3658980.68,1.722455526,2514785,0
0,0,39,1,759,0.4689,48,1986404.0,2076577.43,-0.106789187,844406,0
1,1,48,1,823,0.3145,72,3532320.0,1784156.68,2.743917125,637105,0
0,1,25,1,681,0.8,60,2206800.0,893531.6,1.063333034,1235049,0
1,0,42,1,717,1.0,84,1607641.0,974774.74,0.430867131,1468820,0
0,0,31,0,897,0.7978,60,1160000.0,1270863.91,-0.103729499,1068779,0
1,1,56,0,745,1.0075,60,1651689.0,680353.48,0.501360339,1937400,0
1,1,26,1,742,1.0,72,1876823.0,1200097.96,0.267849631,2526511,0
0,1,43,0,739,1.0,60,4994800.0,2310674.43,1.558777248,1721943,0
1,1,52,1,881,0.5835,84,0.0,7057962.29,-2.268799275,3110880,0
1,1,27,0,754,1.0,60,2044910.0,1865179.03,0.105050172,1710906,0
1,1,70,0,888,0.6202,72,9709311.0,1420513.15,5.763397915,1438179,0
0,1,66,1,863,0.3209,60,7152851.0,984982.23,4.502965004,1369735,0
0,0,32,1,737,0.5443,72,1190200.0,1137470.54,0.081104777,650140,0
1,1,33,1,765,0.8661,72,8096424.0,9589391.89,-0.573529522,2603123,0
1,1,44,1,799,0.8113,60,14110401.0,18916990.1,-3.102961073,1549033,0
1,1,57,1,823,1.0,60,6125734.0,2245482.98,2.115985025,1833780,0
0,0,32,0,665,0.635,60,2078756.0,2787586.31,-0.277141572,2557647,0
1,0,38,0,759,1.0,60,2213040.0,1138112.8,0.570892192,1882890,0
0,1,30,1,758,0.4355,72,1744469.0,912048.58,0.741868011,1122060,0
0,1,36,1,729,0.4845,36,2082097.0,1112093.48,0.888117326,1092202,0
1,0,43,1,611,1.0,72,1160000.0,1257927.43,-0.056951042,1719502,1
1,0,50,0,779,1.0,60,4879192.0,882770.21,3.013381432,1326225,0
1,1,35,0,793,1.0,84,3426834.0,2236917.94,0.459908622,2587288,0
1,1,68,0,863,0.2351,12,10860067.0,2246905.91,4.585275907,1878439,0
1,0,45,0,702,0.4082,60,1160000.0,465590.34,1.22463928,567032,0
1,1,26,1,657,0.8797,60,1160000.0,1267405.7,-0.074186069,1447788,0
0,1,45,1,808,0.4762,60,12922335.0,6178220.98,2.425839073,2780116,0
0,1,43,1,755,0.8405,60,3814602.0,1410385.52,1.55554422,1545579,0
1,1,28,0,829,1.0311,84,3349800.0,1770440.46,0.922544112,1711961,0
1,1,53,1,744,1.0,72,2924615.0,1774391.87,0.560264827,2052999,0
1,1,49,1,623,0.6,84,32461400.0,14485959.39,8.121739799,2213250,0
0,1,49,1,831,0.7282,60,5753437.0,3751706.65,1.327300013,1508122,0
0,1,39,0,779,1.0,84,2067800.0,2354614.05,-0.172739381,1660386,0
1,1,57,1,619,1.0,60,1519945.0,1138110.3,0.207198939,1842841,0
1,1,44,0,851,1.0406,60,13414389.0,2497835.33,5.454987478,2001206,0
0,1,52,0,704,0.3693,12,1160000.0,2114304.36,-0.247270427,3859355,0
1,1,39,1,749,1.0,72,2859958.0,1329227.19,0.567134784,2699060,0
0,1,49,1,743,0.7674,60,32365432.0,17193196.24,5.327814489,2847741,0
1,0,44,1,710,0.5926,48,14291000.0,4269018.01,7.843890481,1277680,0
1,1,32,1,740,1.0,72,1160000.0,441424.92,0.276568842,2598178,0
1,1,75,1,729,0.1959,12,16967663.0,600045.69,11.58931002,1412303,0
